batch_size,hidden_layers,layer_units,learning_rate,normalize,one_hot_encode,epochs,data_path,device,val_loss,train_time
32,4,16,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.801440192172354,65.42351198196411
32,4,16,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.48281040901313,61.17037749290466
32,4,16,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.811146550375334,63.040043354034424
32,4,16,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.71034384394403,62.23178005218506
32,4,16,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.02783557461039,62.972617626190186
32,4,16,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.30525726464716,60.134435415267944
32,4,16,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.76290280049221,62.3147246837616
32,4,16,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.67805144313374,58.58692646026611
32,4,16,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.323684570246893,61.9865779876709
32,4,16,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.417990360625147,60.16669964790344
32,4,16,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.611637426528194,67.27767395973206
32,4,16,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.62052599071282,58.928252935409546
32,4,32,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.201164190805112,67.18762183189392
32,4,32,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.318361755263613,63.4583945274353
32,4,32,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.75729890160604,70.47192811965942
32,4,32,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.772224463351275,64.74228191375732
32,4,32,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.75927317230107,66.492671251297
32,4,32,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.32508403766531,63.64592409133911
32,4,32,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.812575063178,67.22839379310608
32,4,32,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.725073750236245,63.17334485054016
32,4,32,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.716520587827432,68.57444906234741
32,4,32,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,21.39293017676287,64.0380630493164
32,4,32,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.771923671342876,69.05480241775513
32,4,32,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.72905961865352,64.51022744178772
32,4,64,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.313657962446207,86.02718734741211
32,4,64,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.8956762454817,76.47222542762756
32,4,64,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.69662177470248,80.09428477287292
32,4,64,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.71121228710752,75.05999541282654
32,4,64,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.19764763929822,80.55409646034241
32,4,64,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.160820540205695,72.00352764129639
32,4,64,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.735498108897456,84.50058794021606
32,4,64,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.73775478560872,71.02481627464294
32,4,64,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.641155971658186,84.09862303733826
32,4,64,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,21.021139494900424,72.37192630767822
32,4,64,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.717002781185304,82.21078538894653
32,4,64,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.747224382092362,76.26716780662537
32,8,16,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.66721533913907,86.33594083786011
32,8,16,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.78079309012038,83.60043048858643
32,8,16,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.75047517158373,89.30827736854553
32,8,16,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.755310871882507,87.66858959197998
32,8,16,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,21.457292785106223,86.69865012168884
32,8,16,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.016099293069047,87.3245313167572
32,8,16,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.808470146186625,86.159250497818
32,8,16,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.76316325663356,83.84944438934326
32,8,16,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,21.415402586130043,88.45693445205688
32,8,16,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.190992428565394,87.23418998718262
32,8,16,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.742397967933194,88.96252393722534
32,8,16,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.724928905938473,84.27043652534485
32,8,32,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,21.42380962470142,102.2740888595581
32,8,32,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.45793043729469,91.53290271759033
32,8,32,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.703389196277524,97.4018042087555
32,8,32,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.83493882898872,92.99627304077148
32,8,32,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.402788873664054,95.05953550338745
32,8,32,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.160874837737243,89.47143650054932
32,8,32,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.719061584440517,90.44218230247498
32,8,32,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.634785131895036,88.55632162094116
32,8,32,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,23.98629458421745,93.28210234642029
32,8,32,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,25.393022009751412,88.90851521492004
32,8,32,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.70514750491518,95.66820001602173
32,8,32,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.73282115886418,89.99261379241943
32,8,64,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.291773244145244,118.05510377883911
32,8,64,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,21.052689320259216,118.26916289329529
32,8,64,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.822445626773952,112.50832033157349
32,8,64,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.719217560898944,109.40823912620544
32,8,64,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,21.239091689808806,124.74385857582092
32,8,64,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.724127805374824,102.84191370010376
32,8,64,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.69437214549058,114.00925493240356
32,8,64,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.722138299984273,103.38317704200745
32,8,64,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.528833403067587,121.1740460395813
32,8,64,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,21.868934435637684,109.73785901069641
32,8,64,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.736988832100398,110.31985640525818
32,8,64,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.657500926603294,104.28094410896301
64,4,16,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.192590234651483,38.66817355155945
64,4,16,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,25.98574837583755,35.57229471206665
64,4,16,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.29201823586068,37.13252854347229
64,4,16,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.269625868454597,34.532898902893066
64,4,16,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.243935454390005,37.55562686920166
64,4,16,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.2266301287734,36.84282994270325
64,4,16,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.255527147928923,37.3506064414978
64,4,16,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.226143237428072,35.94722080230713
64,4,16,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,29.614457842095472,37.44003677368164
64,4,16,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,25.818884463157488,35.55869650840759
64,4,16,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.22352472245486,37.80709528923035
64,4,16,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.213008965989445,35.93958854675293
64,4,32,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.494386589463684,39.66559600830078
64,4,32,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.185410096164176,38.024487257003784
64,4,32,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.244524324959226,40.43520450592041
64,4,32,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.24165181461231,39.04352307319641
64,4,32,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,22.04352411857973,42.46853017807007
64,4,32,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,25.66665416898877,37.23489546775818
64,4,32,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.222468731843378,39.2624351978302
64,4,32,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.215117054319112,37.93659448623657
64,4,32,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.257013666060814,39.64003324508667
64,4,32,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.32264810755676,37.16749596595764
64,4,32,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.2549650352623,39.84730577468872
64,4,32,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.226322866230884,38.42222332954407
64,4,64,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.458491622939363,50.53866529464722
64,4,64,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.64250764397565,45.97715783119202
64,4,64,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.205312384209417,50.11188364028931
64,4,64,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.20192464125185,44.424386739730835
64,4,64,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.80633215931754,47.86509299278259
64,4,64,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.85835049425472,43.5149884223938
64,4,64,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.14916377774425,48.40958857536316
64,4,64,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.338252727048697,43.30447435379028
64,4,64,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,29.5308529652543,50.65358781814575
64,4,64,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.983033843839532,47.71331739425659
64,4,64,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.234655998610943,49.249396324157715
64,4,64,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.179305290033977,44.04897594451904
64,8,16,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.014796814895796,52.475223779678345
64,8,16,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.523214300649062,50.47950482368469
64,8,16,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.293307881463452,50.42017483711243
64,8,16,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.25661746340935,49.647605419158936
64,8,16,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,29.481103670534665,50.84086608886719
64,8,16,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,28.04335610759425,48.11112999916077
64,8,16,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.19948319227169,50.83530282974243
64,8,16,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.31099438121736,49.518908739089966
64,8,16,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.226161219901016,50.56712055206299
64,8,16,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.526356776420894,48.282668352127075
64,8,16,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.197552668125567,50.17194199562073
64,8,16,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.29331763357195,47.62105965614319
64,8,32,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.817865833366483,55.58932638168335
64,8,32,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.450684461769487,53.59576058387756
64,8,32,0.04936457984729059,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.19201554077732,55.48634624481201
64,8,32,0.04936457984729059,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.272847702407415,51.146464347839355
64,8,32,0.008895653344746235,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.769692741565173,55.69905114173889
64,8,32,0.008895653344746235,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,26.772845229807363,51.712109327316284
64,8,32,0.008895653344746235,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.24676623893463,54.34082555770874
64,8,32,0.008895653344746235,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.257973787386934,51.904810428619385
64,8,32,0.002548438311756336,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,25.297521248114965,53.83288860321045
64,8,32,0.002548438311756336,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,27.29339135076074,51.382336378097534
64,8,32,0.002548438311756336,False,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.212516973488576,53.6037015914917
64,8,32,0.002548438311756336,False,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,31.206960400548567,52.093257665634155
64,8,64,0.04936457984729059,True,True,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.08133831626762,71.00562167167664
64,8,64,0.04936457984729059,True,False,1000,/content/gdrive/MyDrive/python/ml/ico_prediction/dataset/ico_dataset_cleaned_v2.csv,cpu,24.822656692592766,66.11994075775146
