y_true,y_pred
733.9998795,953.7021
0.9768656967,53.517963
5.0,-68.56679
553.0,1210.577
2944.0,3145.58
1497.99,1375.4528
0.0,267.63925
1570.0,1787.1356
328.0,922.3634
1173.11944585,1146.086
0.0,-4.1228704
19165.394271616,19485.934
7711.0,5795.348
6.0,1133.0587
248127.0,161929.75
1661.3761645273,1514.5186
15505.0,12282.376
86.22487755,200.1836
1486.859463,1381.2686
22894.0,22191.29
593.0,945.49695
0.0,107.57119
9423.5,6958.8228
25364.0,26505.025
6520.0443902594,7866.2734
911.263085,2215.2075
144.0925094726,257.45172
44545.6055547516,35114.293
725.0,250.7904
16465.36674663,15044.189
1658.0,1687.1752
330.0,319.12943
3068.75,3823.6323
0.0,72.177315
7065.01,7846.6196
121.0,-48.525364
1330.35659631,1162.3025
540.0,991.03314
2680.0,2442.2915
2576.0,3628.0303
3246.0,3262.9934
20.0,302.02423
1105.0,1021.1396
705.0,1095.8882
832.85860726,1068.4491
32.89770406,107.57119
133033.9994112755,179846.38
4000.0,3564.7007
3722.66,2407.8687
100.0,189.07465
150.43182768,380.15045
25.0,268.91455
2060.0,2918.0408
3800.0,3334.0256
1170.0,1359.5364
10015.0,11569.392
119.7486472,232.1996
233.76911128,167.43341
55.0,164.49837
2233.3689900184,2881.0132
214.0,259.06128
3541.0,2295.3118
10235.0,11304.862
3178.982547435,2790.5935
20917.0,37365.797
10091.0,9756.4375
0.0,80.166046
1.0,131.80217
2270.3081643,2647.6438
43655.0,42198.11
15101.0,13361.701
11202.7,18533.121
0.0,38.654633
2460.47267284,2445.1006
3500.11,5983.613
5122.0,5862.6895
4027.04234035,3659.6418
1.0,150.82376
868.0,1356.236
6267.9850175,5609.343
1.10611638,67.43724
100.0,422.8726
142.06613509,363.65134
736.96728336,1461.0963
0.0,644.0889
2.5560576,-128.26453
7576.01,8041.181
175.0,311.67944
149.0474004,176.83054
1320.0,1294.8046
209.0,190.49582
16500.69577299,7295.116
37.0,465.76276
0.0,106.44987
235.0,299.88974
0.0,460.59235
8805.0,8467.068
57045.4,396795.62
15.0,191.5953
1.0,165.02695
1157.40455892,2329.5645
11.0,353.5525
2530.01,3012.3035
36.0,69.68184
600.01,983.2169
9712.321895159,12369.0205
21580.02,23618.758
416.0,218.73007
58.0,272.61978
2560.0,3340.0256
5.0,263.27838
330.0,395.60922
1.0,68.571594
1500.0,1578.916
5513.0,6166.1914
1817.0,1309.2445
350.0,885.2839
1091.8441209,2036.6125
8370.91605609,16123.581
10.0,29.28769
76271.64,51224.465
12211.0,12383.862
0.0,165.03299
0.0,172.82664
2301.0,1935.142
43.4459975,-118.11413
0.0,218.89272
65175.0,42357.41
4225.87483193,5993.493
1.596907504,146.40823
419.4938816,1124.9819
4459.9173885,2716.7244
9732.474045,12104.3
1720.0,2551.1118
3368.4168595,2688.5798
569.0,978.292
2599.88,2420.5552
400.0,955.98065
286.4240566,102.30435
189.18364167,164.076
5342.33767408,919.5613
4725.0,4207.2217
50475.0,8740.075
56.0,-82.792755
45579.8487648087,76097.15
0.934987544,153.18497
51.0,155.61086
1.0,401.81393
3300.33,3491.429
1542.0,1117.5842
251.0,370.4389
1148.84096,1258.9282
62153.0,40398.156
1661.0,1793.8556
1011.0,1513.7329
50565.0,45017.566
9515.0,8505.671
5147.0,1537.1815
19.220863,88.721115
5.0,257.83685
2549.0,2330.8423
2545.0,2280.2915
1185.0,2350.3965
9295.0,14668.514
349.0,339.63055
127.1231685,157.00876
0.0,263.27838
6011.93,7459.804
209.4449184,351.0885
21604.7298418,68261.68
20.0,162.33154
0.0,73.29862
430.0,1037.2466
12178.56,12427.152
65.0,164.51996
1295.8403535,3761.6943
792.23166306,1283.8058
2823.0,858.31775
20333.69,24244.467
108.99300163,297.38095
21.0,179.98282
71.0,758.98364
10211.0,8785.259
2370.0,2649.015
500.0,877.86017
100.0,211.7963
14.2268962,211.35698
56.0,292.78183
5673.0,5057.377
16163.0,19975.025
1113.0,1325.3881
10.0,309.62613
1277.0,527.8758
4408.76109384,4638.3013
21615.0,22214.953
8630.9527019992,22399.465
130.0,2266.4753
25703.5982837,23745.191
3535.0,4979.5195
52.3699791732,3279.0024
15180.36224925,26515.36
2.65523146,559.6918
1128.0,1478.7395
2340.0,2054.7031
4.51357908,164.01427
2835.4508793,2863.5166
1.0,1172.9657
2010.0,1981.3973
27137.0,33110.45
1.16665014,292.19034
2463.35331645,2623.3242
265.0,892.25653
73.46638893,155.74107
0.0,-142.94344
3665.0,8642.65
1550.0,1821.6873
269615.5039375068,480892.97
506.67996366,533.73254
1.0,-120.33537
201.0,358.0691
35.0,281.70288
11096.0,23935.385
872.0,1241.4615
