y_true,y_pred
55.0,9937.119
601.151089,9937.119
25.0,9937.119
152.383854,9937.119
37.0,9937.119
1.0,9937.119
4605.65567,9937.119
0.8395328,23141.39
3035.0,9937.119
5538.985542,9937.119
190.0,9937.119
10.0,9937.119
3821.0,19590.656
2157.0,9937.119
5730.0,9937.119
26508.0,26193.424
22.0,9949.502
870.0,9937.328
0.0,9937.119
35474.0,21093.14
2821.0,9937.119
2778.0,22701.21
11721.0,14191.487
126.0,20740.191
2532.3777031586,9937.121
30748.0,10153.722
14491.0857700128,20707.885
12408.0,9937.382
128.0,9937.119
17799.7070758,9937.239
1.0,10290.822
85436.432694,21515.68
2015.0,9937.119
46.0,9937.119
0.0,9937.119
810.81476091,9937.2295
0.0,9937.119
41969.0,20164.184
92145.1,9937.119
2677.0,9937.336
3589.725925,9937.119
11973.8307840274,19291.334
1920.42393566,19797.104
1590.3740544,10727.492
4330.0,13551.052
208.0,9937.278
4205.0,21928.2
54.300726,9937.119
0.0,9937.119
870.0,9937.119
2018.0,9934.731
1.0,27195.682
4026.0,10027.83
5214.78,9937.119
1579.0,9937.36
1.0,9937.119
77697.1072999,20263.773
1146.94935315,9937.119
3208.43633385,9935.403
13178.0,9937.11
14.3054763,9937.119
6759.5,9937.119
3.0300597,9937.119
511.0,25091.902
14951.03217563,20513.629
1.0,10277.365
2103.0,9937.302
52.0,9937.119
1663.5134754,9933.146
3315.0,9937.119
642.0,10620.11
0.0,9937.119
3567.0,23809.045
3157.0,21514.166
17.0,14337.295
14371.018211425,11228.62
6318.61298058,9934.852
60.0,9937.2295
2570.82646725,25086.943
194264.25472787,9937.119
26626.32969436,10576.127
120678.3524928,9937.119
0.0,9937.119
2315.27,9937.168
4960.96,9937.119
3868.2415611,22632.4
75.286408,9937.119
6297.0,9937.119
0.0,9937.119
70.0,22367.803
4.0,9991.766
1246.0,23091.818
958.12192905,10058.191
110.0,9937.16
1407.5461274379,10080.732
306.0,18780.2
1602.0274816,9937.119
219.44676768,9937.119
90.0,27187.582
25033.0,24534.56
9269.86087664,11022.288
4.0,9937.119
8355.0,20958.33
16296.0,19491.043
3450.0,9937.119
4743.0,24299.846
5100.17146176,9937.119
8986.71160908,21101.549
863.49533144,22622.219
