y_true,y_pred
285.0,9075.526
6.0,7749.1387
22968.0,26662.594
11623.921,15173.672
24972.0,33317.08
10435.0,18642.393
2900.0,17649.352
1027.0,12660.86
10674.7295,19992.441
287.0,8782.181
430.0,12608.818
6500.0,17539.514
235.0,9298.252
4754.0,18984.861
64.0,8830.021
18143.0,21675.262
175.0,16031.226
6221.0,18271.57
1065.8353,12271.271
13476.499,22362.613
0.0,8826.537
0.0,8055.1787
104573.26,56294.38
12876.375,14994.722
1433.4216,12634.695
2900.0,17240.682
0.0,8910.66
43.95218,8101.438
79800.77,26789.604
2688.5532,18936.371
0.0,8898.416
331.0,8685.45
1021.4006,21700.764
0.0,9044.846
29792.0,28774.84
603.7436,13721.35
55.0,8958.923
601.15106,17966.428
25.0,9141.76
152.38385,7953.657
37.0,7749.1387
1.0,8874.779
4605.656,19351.809
0.8395328,7749.1387
3035.0,17237.117
5538.9854,15951.881
190.0,9170.128
10.0,8867.781
3821.0,18454.021
2157.0,8979.466
5730.0,17434.766
26508.0,19767.29
22.0,9241.394
870.0,16764.35
0.0,8082.122
35474.0,40999.805
2821.0,17695.13
2778.0,19540.863
11721.0,13548.525
126.0,8654.688
2532.3777,16816.695
30748.0,17913.45
14491.086,18418.887
12408.0,21868.412
128.0,16987.324
17799.707,12323.444
1.0,8705.3125
85436.43,56595.6
2015.0,17238.045
46.0,7738.1367
0.0,8825.825
810.81476,19671.611
0.0,8871.541
41969.0,26198.93
92145.1,36917.88
2677.0,19174.66
3589.7258,17488.777
11973.831,16374.254
1920.424,19798.586
1590.374,13900.309
4330.0,14284.689
208.0,9135.624
4205.0,14100.585
54.300728,8690.314
0.0,8836.364
870.0,9505.967
2018.0,13196.598
1.0,8673.834
4026.0,16513.701
5214.78,21244.066
1579.0,9000.173
1.0,8795.232
77697.11,42721.734
1146.9493,18663.672
3208.4363,12853.668
13178.0,15106.43
14.305476,9050.391
6759.5,9320.728
3.0300598,8574.926
511.0,8704.453
14951.032,22903.414
1.0,8755.361
2103.0,10763.327
52.0,8601.275
1663.5134,13666.096
3315.0,10148.436
642.0,12900.277
0.0,8910.412
3567.0,17630.227
3157.0,17884.78
17.0,8711.784
14371.019,18791.045
6318.613,15777.928
60.0,8668.517
2570.8264,16957.898
194264.25,45935.902
26626.33,16241.344
120678.35,42048.61
0.0,8385.726
2315.27,17008.809
4960.96,17638.004
3868.2415,13614.414
75.28641,7873.966
6297.0,17685.967
0.0,8403.953
70.0,16161.543
4.0,8719.761
1246.0,16568.168
958.12195,16933.771
110.0,8842.5625
1407.5461,16039.209
306.0,10804.506
1602.0275,19133.29
219.44676,7953.657
90.0,9063.623
25033.0,20772.307
9269.861,7256.3965
4.0,8642.97
8355.0,19959.752
16296.0,33612.836
3450.0,17295.918
4743.0,17874.893
5100.1714,8648.275
8986.712,18932.271
863.49536,16837.953
3243.5203,8950.556
0.0,8680.804
13643.329,28195.508
10.0,8921.977
991.0,8726.008
66.0,8846.342
0.0,8938.715
1367.957,12061.729
131.0,8983.318
102.0,8647.92
1.1206214,8589.714
89.41767,8363.6875
4282.5156,18888.992
0.0,8084.1787
21573.0,25750.002
43210.0,21074.914
5887.8467,18134.281
2046.0,16473.129
0.93904793,8125.538
816.6291,16388.861
0.0,8388.912
4436.0,17168.51
672.15027,6888.7705
0.0,8820.088
2861.7463,12915.016
748.4152,16983.6
4665.0,14839.234
1085.0,16890.885
2827.0,17607.266
670.0,9672.508
1.0,8629.097
2244.0,8558.595
5.0,8846.7295
1636.0,9094.484
83784.0,18320.988
420.45535,12239.111
4.0,8817.171
3316.4895,15401.536
2112.0,16433.791
2008.0,16488.379
65.0,7617.7715
5822.9824,19345.807
153.18782,7759.7715
9.1308,8065.8354
1055.0,12712.631
1.0,9147.785
0.0,7513.9043
2296.0,13506.629
8548.0,14085.704
5750.0,17406.43
1361.8815,16665.623
4929.0,17816.947
546.0,16101.434
23.410746,8188.7275
981.0,8709.227
25.0,9137.986
0.0,8849.853
1251.3763,7436.8486
3376.679,8314.619
14.801936,7954.777
16156.0,19019.998
50.0,9293.251
585.5,16370.381
2727.023,17193.12
2079.0,9941.742
555.0,8531.1
25.0,8769.23
8.540609,8523.059
1.0,9063.697
3585.0,17703.043
25.749495,7404.541
98.54022,7437.38
12434.0,20478.043
10806.0,18683.262
1421.0,17833.203
104069.0,57885.94
7685.126,17377.277
0.0,8495.046
11892.682,18817.959
5155.805,23410.164
19.093443,7749.1387
